"","TNFRSF9","JUN","DNAJB4","PLEKHO1","HSPA6","BTG2","ATF3","DUSP10","EGR2","DUSP8","TNNT3","IGF2-AS","KCNQ1DN","TUB","BBOX1","APLNR","FOLR2","TMEM126B","DDX25","CLEC4E","CLEC1B","CLEC7A","TAS2R7","NR4A1","NCKAP1L","ANKS1B","TRPC4","NFKBIA","FOS","GPR68","DNAJA4","SLC28A1","KLHL25","SSTR5","TPSD1","IL32","RRAD","TRPV2","PYY2","IKZF3","PIEZO2","TICAM1","MAG","ZFP36","ATP1A3","BCL3","FOSB","KLK15","ZNF613","EGR4","CNGA3","IL1A","GYPC","DLX2","CCL20","MMP9","CASS4","TSSK2","CLTCL1","FBLN2","CD96","TSC22D2","PTX3","NKX3-2","CXCL1","CXCL3","CXCL2","PRDM8","SLC9A3","EGR1","PCDHB12","DUSP1","DRD1","FOXF2","OR10C1","TNFAIP3","NOX3","CAMK2B","VGF","RARRES2","LY6H","GRINA","CCL27","SPAG8","MAMLD1","L1CAM"
"Series9_NHBE_Mock_1",1.79175946922805,7.32184971378836,4.30406509320417,3.66356164612965,1.6094379124341,5.92692602597041,4.61512051684126,5.14749447681345,0.693147180559945,2.77258872223978,0.693147180559945,0,0,0.693147180559945,1.79175946922805,0,0,4.83628190695148,0,0,0,0,0,3.43398720448515,0,0,0,6.26149168432104,5.33753807970132,4.60517018598809,4.90527477843843,0,3.97029191355212,0,0,4.72738781871234,5.01063529409626,0.693147180559945,1.94591014905531,0,0,5.85220247977447,0,5.76205138278018,1.09861228866811,4.56434819146784,4.83628190695148,0,2.83321334405622,0,0,6.31535800152233,0,1.6094379124341,2.70805020110221,4.00733318523247,0.693147180559945,0,4.76217393479776,2.39789527279837,0,5.35658627467201,0.693147180559945,0,6.01859321449623,3.09104245335832,3.87120101090789,2.30258509299405,3.3322045101752,6.58340922215876,0,5.06890420222023,0,0,0,5.67675380226828,0,1.09861228866811,0.693147180559945,0,0,6.96885037834195,0.693147180559945,1.38629436111989,3.46573590279973,5.11799381241676
"Series9_NHBE_Mock_2",0.693147180559945,7.41637847919293,4.65396035015752,3.49650756146648,2.30258509299405,5.78382518232974,4.51085950651685,5.37989735354046,0.693147180559945,2.83321334405622,0,0,0,1.38629436111989,1.09861228866811,0,0,5.04342511691925,0,0,0,0,0,2.99573227355399,0,0,0,6.34212141872115,5.65248918026865,4.47733681447821,4.97673374242057,0,4.14313472639153,0,0,4.8283137373023,4.79579054559674,0.693147180559945,1.79175946922805,0,0,5.95583736946483,0,5.85220247977447,0.693147180559945,4.4188406077966,4.9416424226093,0,2.94443897916644,0,0,6.30991827822652,1.38629436111989,0.693147180559945,3.58351893845611,4.33073334028633,1.09861228866811,0,4.79579054559674,2.07944154167984,1.6094379124341,5.31811999384422,0.693147180559945,0,6.09807428216624,2.99573227355399,3.76120011569356,2.07944154167984,3.36729582998647,6.62804137617953,0,5.14166355650266,0,0.693147180559945,0,5.76519110278484,0,0,1.38629436111989,0,0,6.99025650049388,0,1.09861228866811,2.89037175789616,4.99043258677874
"Series9_NHBE_Mock_3",0.693147180559945,7.16626597413364,5.26785815906333,3.63758615972639,2.63905732961526,5.96870755998537,3.13549421592915,5.71042701737487,0,2.89037175789616,1.09861228866811,0,0,0.693147180559945,2.30258509299405,0,0,5.66988092298052,0,0,0,0,0,1.79175946922805,0,0,0,5.87493073085203,6.82437367004309,4.34380542185368,5.18738580584075,0,4.21950770517611,0,0,4.4188406077966,5.42934562895444,0,1.38629436111989,0,0,5.89440283426485,0,6.10924758276437,0,4.89034912822175,3.78418963391826,0,3.46573590279973,0,0,7.15305163493748,1.79175946922805,1.09861228866811,3.25809653802148,3.58351893845611,1.09861228866811,0,5.04342511691925,2.70805020110221,0.693147180559945,5.62401750618734,0.693147180559945,0,6.65286302935335,3.46573590279973,4.24849524204936,2.99573227355399,3.43398720448515,6.49677499018586,0,6.0730445341004,0,0,0,5.73334127689775,0,0.693147180559945,1.6094379124341,0,0,7.1608459066643,0.693147180559945,0.693147180559945,3.52636052461616,5.0998664278242
"Series9_NHBE_Mock_4",0,7.70841066725737,6.13122648948314,4.29045944114839,2.70805020110221,6.70073110954781,3.71357206670431,6.30078579466324,0.693147180559945,3.58351893845611,0,0,0,1.38629436111989,2.70805020110221,0,0,6.3261494731551,0,0,0,0,0,1.6094379124341,0,0,0,6.35437004079735,7.36201055125973,5.14749447681345,5.96870755998537,0,4.71849887129509,0,0,4.9416424226093,5.90536184805457,1.79175946922805,1.79175946922805,0.693147180559945,0.693147180559945,6.55961523749324,0,6.67834211465433,1.09861228866811,5.4510384535657,4.55387689160054,0,4.51085950651685,0,0,7.8935720735049,1.79175946922805,2.07944154167984,3.87120101090789,3.8286413964891,0,0,5.67332326717149,3.13549421592915,1.09861228866811,6.30809844150953,1.6094379124341,0.693147180559945,7.29776828253138,4.00733318523247,4.90527477843843,4.00733318523247,3.73766961828337,7.16162200293919,0.693147180559945,6.75460409948796,0,0,0,6.41673228251233,0,1.09861228866811,2.19722457733622,0,0,7.77904864492556,0.693147180559945,1.09861228866811,3.89182029811063,5.91350300563827
"Series9_NHBE_IAV_1",4.66343909411207,8.5336569174469,6.69826805411541,5.12989871492307,4.99043258677874,7.0604763659998,5.91889385427315,7.0604763659998,1.38629436111989,4.53259949315326,0,0,0,1.79175946922805,0.693147180559945,0,0,6.72623340235875,0,0,0,0,0,3.3322045101752,0.693147180559945,0,2.484906649788,7.21450441415114,7.75491027202143,5.88332238848828,6.85118492749374,0,5.68697535633982,0,0,6.64639051484773,6.06610809010375,1.6094379124341,3.52636052461616,1.38629436111989,2.63905732961526,7.60339933974067,0.693147180559945,7.30249642372733,1.6094379124341,6.41836493593621,5.30330490805908,0,4.89034912822175,2.30258509299405,0,9.21333588095598,0,3.13549421592915,6.68085467879022,6.04025471127741,2.94443897916644,0,6.10479323241498,3.93182563272433,1.79175946922805,7.32843735289516,4.72738781871234,0,7.60539236481493,5.60947179518496,6.11589212548303,4.75359019110636,4.18965474202643,7.36264527041782,0,7.32843735289516,0,2.07944154167984,0,8.43359416753992,0,2.39789527279837,3.25809653802148,0,0,8.70417055974639,0,0,4.85981240436167,6.87316383421252
"Series9_NHBE_IAV_2",2.99573227355399,6.98007594056176,4.98360662170834,3.8286413964891,3.80666248977032,5.62762111369064,4.64439089914137,5.54126354515843,1.38629436111989,3.09104245335832,0,0.693147180559945,0,0,0,0,0,5.05624580534831,0,0,0,0,0.693147180559945,2.19722457733622,0,1.09861228866811,0,5.84932477994686,6.26530121273771,4.36944785246702,5.47227067367148,0,3.98898404656427,0,0,5.19295685089021,4.68213122712422,1.38629436111989,2.63905732961526,0.693147180559945,2.19722457733622,6.07764224334903,0.693147180559945,5.61312810638807,1.79175946922805,4.59511985013459,4.11087386417331,0,3.73766961828337,1.38629436111989,0,7.59085212368858,0.693147180559945,1.38629436111989,5.09375020080676,4.35670882668959,0,0,4.89783979995091,2.39789527279837,1.09861228866811,5.8171111599632,3.66356164612965,0.693147180559945,5.98645200528444,3.63758615972639,4.40671924726425,3.43398720448515,3.13549421592915,6.00388706710654,0,5.82600010738045,0,1.38629436111989,0,6.85646198459459,0,0.693147180559945,1.09861228866811,0,0,7.32646561384032,0,0,3.2188758248682,5.40717177146012
"Series9_NHBE_IAV_3",1.38629436111989,7.25841215059531,5.71702770140622,2.77258872223978,4.35670882668959,6.21260609575152,3.97029191355212,5.21493575760899,1.09861228866811,3.2188758248682,0.693147180559945,0,0,1.38629436111989,2.39789527279837,0,0,5.65248918026865,1.09861228866811,0,0,1.6094379124341,0,1.38629436111989,0,0,0,5.77144112313002,6.3135480462771,4.70048036579242,5.79909265446053,0,3.8286413964891,0,0,4.9272536851572,5.09375020080676,0,1.94591014905531,0.693147180559945,1.38629436111989,5.99396142730657,0,5.8636311755981,1.6094379124341,4.70953020131233,2.77258872223978,0,3.46573590279973,0,0,7.00940893270864,1.6094379124341,1.79175946922805,3.63758615972639,3.17805383034795,1.79175946922805,0,5.02388052084628,3.63758615972639,1.6094379124341,5.47646355193151,1.94591014905531,0,6.53087762772588,3.76120011569356,4.52178857704904,2.19722457733622,3.68887945411394,6.10924758276437,0,6.03787091992214,0,1.38629436111989,0,6.68461172766793,0,1.09861228866811,2.30258509299405,0,0,7.30921236569276,0,0,3.58351893845611,5.91620206260743
"Series9_NHBE_IAV_4",1.38629436111989,6.71052310945243,5.18738580584075,2.19722457733622,3.91202300542815,5.46383180502561,3.49650756146648,4.43081679884331,0,1.6094379124341,0,0.693147180559945,0,1.38629436111989,2.19722457733622,0.693147180559945,0,4.69134788222914,0,0,0,1.09861228866811,0,1.94591014905531,0,0,0,4.99721227376411,5.65248918026865,3.85014760171006,5.15905529921453,0.693147180559945,2.99573227355399,0,0,4.55387689160054,4.52178857704904,0,1.09861228866811,1.09861228866811,0.693147180559945,5.29831736654804,0,5.28826703069454,1.09861228866811,4.00733318523247,2.39789527279837,0,3.09104245335832,0,0,6.31535800152233,0.693147180559945,1.6094379124341,3.3322045101752,2.39789527279837,2.19722457733622,0,4.11087386417331,2.484906649788,0.693147180559945,5.06259503302697,0.693147180559945,0,6.12029741895095,3.43398720448515,3.68887945411394,1.79175946922805,3.04452243772342,5.36129216570943,0,5.42934562895444,0,0,0,6.18826412308259,0,0.693147180559945,0.693147180559945,0.693147180559945,0,6.38519439899773,0,0,3.13549421592915,5.32300997913841
"Series9_NHBE_IAVdNS1_1",2.39789527279837,8.40514368760761,6.86171134048073,4.06044301054642,4.72738781871234,6.55819780281227,7.79564653633459,5.80211837537706,1.6094379124341,3.85014760171006,0,0,0,1.09861228866811,2.484906649788,0,0,6.18001665365257,0.693147180559945,0,0,2.63905732961526,0,3.49650756146648,0.693147180559945,0,1.94591014905531,8.0487882835342,7.35500192110526,5.53338948872752,6.0591231955818,0,4.59511985013459,0,0,5.93224518744801,6.55250788703459,1.94591014905531,1.94591014905531,0.693147180559945,0,6.90274273715859,0,7.43307534889858,1.38629436111989,5.76519110278484,5.31320597904179,0,4.21950770517611,1.09861228866811,0,8.78370269863522,1.6094379124341,2.89037175789616,6.70073110954781,5.19295685089021,0.693147180559945,0,5.36129216570943,2.63905732961526,1.38629436111989,6.3297209055227,3.85014760171006,0.693147180559945,8.0624327915832,6.361302477573,6.68210859744981,4.96284463025991,3.25809653802148,7.28619171470238,0,7.41818082272679,0,0,0,8.58615939588096,0,0,0.693147180559945,0,0,8.17835816560584,0,0.693147180559945,3.78418963391826,5.63478960316925
"Series9_NHBE_IAVdNS1_2",2.39789527279837,8.20876404581967,5.91350300563827,3.97029191355212,4.54329478227,6.18826412308259,7.33367639565768,5.12989871492307,1.38629436111989,3.93182563272433,0,0,0,0,1.38629436111989,0,0,5.33753807970132,0.693147180559945,0,0,1.94591014905531,0,3.13549421592915,0,0,0.693147180559945,7.67693714581808,6.93537044601511,5.14749447681345,5.7268477475872,0,4.33073334028633,0,0,5.4380793089232,6.18826412308259,1.6094379124341,1.79175946922805,0,0,6.66185474054531,0,7.1929342212158,1.79175946922805,5.53338948872752,4.76217393479776,0,3.58351893845611,1.09861228866811,0,8.11402544235676,1.09861228866811,2.484906649788,6.13772705408623,4.77912349311153,0,0,4.85203026391962,2.484906649788,0,5.8664680569333,3.78418963391826,0.693147180559945,7.57455848420248,5.94017125272043,6.23832462503951,4.55387689160054,3.29583686600433,6.81892406527552,0,6.95081476844258,0,0,0,8.24774388722552,0,0,1.09861228866811,0,0,7.82963038915019,0,0,3.2188758248682,5.30330490805908
"Series9_NHBE_IAVdNS1_3",3.87120101090789,8.96021095557699,7.51425465281641,3.49650756146648,4.72738781871234,7.26122509197192,8.53286967080125,5.80513496891649,2.484906649788,4.26267987704132,0.693147180559945,0,0,0.693147180559945,3.55534806148941,0,0,5.6937321388027,0,0,0,3.55534806148941,0,4.47733681447821,0,0,1.6094379124341,8.65608519028286,7.2868764117507,5.09375020080676,6.34212141872115,0,4.30406509320417,0,0,5.78382518232974,6.98749024700099,0,1.09861228866811,1.79175946922805,1.38629436111989,7.02731451403978,0,8.15937473677543,2.484906649788,5.89989735358249,5.85793315448346,0,3.95124371858143,1.79175946922805,0,9.37602428761711,1.94591014905531,3.43398720448515,7.78613643778307,4.21950770517611,0.693147180559945,0,4.7361984483945,3.61091791264422,0.693147180559945,6.16331480403464,6.13122648948314,0,8.50431056558522,7.38894609761844,7.36010397298915,5.35185813347607,3.52636052461616,7.53529670244409,0,7.78155595923534,0,0.693147180559945,0,9.9259826303635,0,0.693147180559945,2.484906649788,0.693147180559945,0,7.89020821310996,0,0,3.49650756146648,6.0730445341004
"Series9_NHBE_IAVdNS1_4",3.36729582998647,9.05392045270488,7.25134498337221,4.21950770517611,5.56068163101553,7.36201055125973,8.77446760144659,6.05208916892442,2.63905732961526,4.49980967033027,2.30258509299405,1.6094379124341,0,0.693147180559945,4.21950770517611,0,0,6.34212141872115,0,0.693147180559945,0,2.56494935746154,0,5.02388052084628,0,0,1.94591014905531,9.04923221158143,7.41034709782102,5.31320597904179,6.5875500148248,0.693147180559945,5.00394630594546,0.693147180559945,0,6.82762923450285,7.85515700588134,1.6094379124341,1.6094379124341,1.09861228866811,0,7.63964228785801,0,8.28903709827848,2.83321334405622,6.62406522779989,5.96870755998537,0,4.64439089914137,1.94591014905531,0,9.62905070683437,2.484906649788,3.25809653802148,8.24722005274523,4.57471097850338,2.19722457733622,0,4.89034912822175,3.93182563272433,1.38629436111989,5.73657229747919,6.16331480403464,0,9.12260145766818,7.68386398025643,7.7698009960039,5.33271879326537,3.3322045101752,7.5251007461258,0,8.11552088154677,0.693147180559945,1.09861228866811,0,9.454540665816,0,1.09861228866811,3.09104245335832,0,0,8.60922527686273,0,0,3.52636052461616,6.04500531403601
"Series9_NHBE_IFNB_4h_1",2.07944154167984,8.13064796816058,5.28826703069454,4.65396035015752,3.09104245335832,6.42162226780652,5.35658627467201,5.8348107370626,1.09861228866811,4.14313472639153,1.09861228866811,0,0,1.79175946922805,2.56494935746154,0,0,6.19031540585315,0,0,0,1.94591014905531,0,2.94443897916644,0,0,0.693147180559945,6.64118216974059,7.61381868480863,5.35658627467201,5.4249500174814,0,4.51085950651685,0,0,5.95064255258773,5.73979291217923,1.6094379124341,1.6094379124341,0,1.6094379124341,6.82546003625531,0,6.84800527457636,2.07944154167984,5.31320597904179,3.85014760171006,0,4.34380542185368,0,0.693147180559945,8.52237971810354,1.79175946922805,2.39789527279837,6.18414889093748,4.72738781871234,0.693147180559945,0,5.57972982598622,3.46573590279973,1.79175946922805,7.00760061395185,1.6094379124341,0,7.01571242048723,5.95324333428778,5.79605775076537,4.38202663467388,3.71357206670431,6.44413125670044,1.09861228866811,7.7336835707759,0,0,0,7.61579107203583,0,0.693147180559945,1.38629436111989,0,0,7.95296679092313,0.693147180559945,1.6094379124341,4.29045944114839,6.13556489108174
"Series9_NHBE_IFNB_4h_2",1.38629436111989,8.06777619577889,5.41610040220442,4.58496747867057,3.68887945411394,6.3818160174061,5.31320597904179,5.77455154554441,0.693147180559945,4.21950770517611,0.693147180559945,0,0,2.39789527279837,2.19722457733622,0,0,6.13772705408623,0,0,0,2.19722457733622,0,2.89037175789616,0,0,0,6.6682282484174,7.46106551435428,5.19849703126583,5.49306144334055,1.09861228866811,4.77912349311153,0,0,6.10031895202006,5.74300318780948,2.19722457733622,1.79175946922805,0.693147180559945,0.693147180559945,6.79682371827486,0,6.84694313958538,2.07944154167984,5.26269018890489,3.66356164612965,0,4.39444915467244,0,0.693147180559945,8.52476445691256,1.94591014905531,1.94591014905531,6.22059017009974,4.95582705760126,1.09861228866811,0,5.34710753071747,3.63758615972639,1.94591014905531,6.99576615630485,0.693147180559945,0,6.96885037834195,5.8111409929767,5.71373280550937,4.06044301054642,3.49650756146648,6.32076829425058,0,7.70796153183549,0,0.693147180559945,0,7.49831587076698,0,1.38629436111989,1.79175946922805,0,0,7.94342776787637,0.693147180559945,0,4.35670882668959,5.89715386763674
"Series9_NHBE_IFNB_6h_1",2.07944154167984,7.80425138352811,5.17614973257383,3.71357206670431,2.63905732961526,6.10031895202006,5.03695260241363,6.13122648948314,0,3.52636052461616,0,0,0,1.38629436111989,2.19722457733622,0,0,5.79301360838414,0.693147180559945,0,0,1.6094379124341,0,2.56494935746154,0.693147180559945,0,0,6.53524127101366,7.06987412845857,5.02388052084628,5.25749537202778,0.693147180559945,4.11087386417331,0,0,6.00141487796115,5.08140436498446,2.07944154167984,1.38629436111989,0.693147180559945,0.693147180559945,6.383506634884,0,6.3026189757449,1.6094379124341,4.79579054559674,3.58351893845611,0,3.78418963391826,0,0,8.2553088117856,0,1.94591014905531,5.91079664404053,5.05624580534831,0.693147180559945,0,5.04985600724954,2.63905732961526,2.19722457733622,6.76272950693188,1.79175946922805,1.09861228866811,7.09837563859079,5.67332326717149,5.52146091786225,4.29045944114839,3.2188758248682,6.30809844150953,0,7.18159194461187,0,0,0,7.6515955738576,0,1.09861228866811,0.693147180559945,0,0,7.55642796944025,0,1.09861228866811,3.95124371858143,5.77455154554441
"Series9_NHBE_IFNB_6h_2",2.19722457733622,7.68845535654994,5.28320372873799,3.8286413964891,2.07944154167984,6.10924758276437,4.969813299576,6.15485809401642,0.693147180559945,3.73766961828337,0,0,0,1.09861228866811,1.38629436111989,0,0,5.78689738136671,0.693147180559945,0,0,1.09861228866811,0,2.07944154167984,0,0,0,6.49072353450251,6.81783057145415,5.01727983681492,5.04342511691925,0,3.98898404656427,0,0,5.88610403145016,4.89034912822175,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,6.3491389913798,0,6.25958146406492,1.09861228866811,4.67282883446191,3.40119738166216,0,4.17438726989564,0.693147180559945,0.693147180559945,8.44612674298238,1.6094379124341,1.09861228866811,5.67675380226828,4.54329478227,0,0,5.05624580534831,2.83321334405622,1.09861228866811,6.68461172766793,0.693147180559945,0,7.05358572719368,5.19295685089021,5.48479693349065,3.87120101090789,2.63905732961526,6.13122648948314,0,7.19593722647557,0,0,0,7.5847730776122,0,0.693147180559945,1.09861228866811,0,0,7.51261754467451,0,1.38629436111989,3.8286413964891,5.93489419561959
"Series9_NHBE_IFNB_12h_1",1.6094379124341,7.83597458172157,5.66296048013595,3.68887945411394,3.43398720448515,5.76832099579377,4.12713438504509,5.72031177660741,0.693147180559945,3.36729582998647,0,0,0,1.38629436111989,1.94591014905531,0,0,5.84932477994686,0.693147180559945,0,0,0.693147180559945,0,1.38629436111989,0,0,0,6.08677472691231,7.12608727329912,4.74493212836325,5.57215403217776,0,4.14313472639153,0,0,5.31811999384422,4.56434819146784,1.09861228866811,1.09861228866811,0,1.09861228866811,6.32435896238131,0,6.18208490671663,1.09861228866811,4.20469261939097,3.61091791264422,0,4.30406509320417,0,0,8.01135510916129,0.693147180559945,0.693147180559945,4.40671924726425,4.36944785246702,0,0,4.78749174278205,3.29583686600433,0,6.22851100359118,0,1.09861228866811,7.03085747611612,4.79579054559674,5.21493575760899,3.91202300542815,3.36729582998647,6.74758652682932,0,7.19218205871325,0,0,0,7.26752542782817,0,0.693147180559945,0,0,0.693147180559945,7.72665366484764,0,0,3.97029191355212,5.37063802812766
"Series9_NHBE_IFNB_12h_2",1.79175946922805,8.04173471148754,5.59842195899838,4.24849524204936,3.87120101090789,5.89440283426485,4.0943445622221,5.71373280550937,0,3.80666248977032,0,1.09861228866811,0,0.693147180559945,0,0.693147180559945,0,5.63478960316925,0,0,0,1.09861228866811,0,2.484906649788,1.09861228866811,0,0,6.37842618365159,7.26892012819372,4.85981240436167,5.46383180502561,0.693147180559945,4.36944785246702,0,0,5.74939298590825,5.18738580584075,1.6094379124341,1.09861228866811,0,0,6.58063913728495,0,6.51767127291227,0,4.27666611901606,3.55534806148941,0,3.58351893845611,0,0,7.83715965000168,0.693147180559945,1.6094379124341,4.58496747867057,4.80402104473326,0.693147180559945,0,4.87519732320115,3.13549421592915,0,6.04025471127741,1.09861228866811,0,7.09174211509515,4.77912349311153,5.37527840768417,3.71357206670431,3.29583686600433,6.74758652682932,0,7.42237370098682,0,0,0,7.10906213568717,0,1.38629436111989,1.38629436111989,0,0,7.87435882472988,0.693147180559945,1.09861228866811,3.80666248977032,5.52146091786225
"Series15_HealthyLungBiopsy_2",3.80666248977032,9.51635340111269,6.4150969591716,6.83625927727707,7.17242457712485,9.23795553900916,8.72046051272565,4.9272536851572,6.06842558824411,4.67282883446191,4.52178857704904,0,1.38629436111989,4.93447393313069,1.38629436111989,5.54126354515843,5.6021188208797,6.24416690066374,1.6094379124341,5.70044357339069,3.17805383034795,5.98896141688986,0,9.6085122825902,5.65599181081985,3.25809653802148,5.2040066870768,9.6310881036155,10.2719774245194,5.51342874616498,6.64898455002478,1.09861228866811,5.56068163101553,0,3.89182029811063,7.80628928926703,7.89170465933011,7.01750614294126,2.56494935746154,5.02388052084628,4.85203026391962,6.15060276844628,1.79175946922805,10.6059165236943,2.30258509299405,8.00503334463711,9.41417877223239,0,4.59511985013459,2.94443897916644,2.07944154167984,4.57471097850338,8.08978917578932,0.693147180559945,5.24174701505964,6.05443934626937,4.43081679884331,0,5.19295685089021,6.77992190747225,4.23410650459726,5.83188247728352,6.49526555593701,0,6.76619171466035,6.10924758276437,8.72729202920964,4.06044301054642,1.09861228866811,9.81137226362832,3.8286413964891,10.0800425144357,3.80666248977032,5.50938833662798,0,8.38480400337049,1.79175946922805,2.07944154167984,1.38629436111989,8.68202943386917,3.78418963391826,7.82404601085629,0,4.00733318523247,5.78074351579233,3.63758615972639
"Series15_HealthyLungBiopsy_1",5.97888576490112,10.5413862588656,7.18538701558042,8.50491816054062,10.4787516924394,8.44848599340645,10.3446415030528,7.00940893270864,6.33859407820318,6.41999492814714,2.07944154167984,1.79175946922805,1.09861228866811,5.11198778835654,0.693147180559945,4.49980967033027,4.20469261939097,6.8351845861473,1.6094379124341,6.01859321449623,1.38629436111989,4.9416424226093,0,9.09121894106832,6.81563999007433,2.19722457733622,6.49526555593701,11.9187904930997,10.6829041682482,6.79234442747081,8.27868216297091,1.79175946922805,5.59098698051086,0,4.9272536851572,10.3220991983142,9.77309408860253,7.51697722460432,2.70805020110221,6.91671502035361,4.34380542185368,7.37588214821501,0.693147180559945,10.8105558885481,2.63905732961526,8.20138595523861,10.3499026469732,0,5.26785815906333,4.71849887129509,1.94591014905531,7.91425227874244,8.45977592054629,1.09861228866811,9.98681716012313,9.26350192009041,4.11087386417331,0,4.70953020131233,5.04342511691925,6.27852142416584,7.10002716662926,8.55622157838371,0,10.8531743750287,10.141992510963,11.5444725804684,4.65396035015752,1.38629436111989,10.9068179943319,2.56494935746154,10.027738514874,4.27666611901606,4.20469261939097,0,10.5813687994256,0,1.79175946922805,1.09861228866811,8.10681603894705,2.07944154167984,8.7465573545435,1.6094379124341,3.93182563272433,7.83715965000168,3.04452243772342
"Series15_COVID19Lung_2",0,3.98898404656427,0.693147180559945,1.6094379124341,4.68213122712422,4.07753744390572,5.49306144334055,0,0,0,0,0,0,0,0,0,3.17805383034795,4.36944785246702,0,7.83320394864106,0,4.9272536851572,0,3.61091791264422,1.94591014905531,0,1.79175946922805,8.1199938277251,2.94443897916644,1.09861228866811,4.04305126783455,0,0.693147180559945,1.6094379124341,0,6.05208916892442,0,2.99573227355399,0,2.07944154167984,0,2.19722457733622,0,7.23201033166476,1.09861228866811,6.64118216974059,1.94591014905531,0,1.09861228866811,0,0,6.383506634884,3.85014760171006,0,6.39359075395063,4.23410650459726,0,0,0,2.484906649788,0,2.56494935746154,5.67332326717149,0,7.04403289727469,5.18738580584075,6.20657592672493,1.79175946922805,0,4.61512051684126,0,5.15905529921453,0,0,0,6.79794041297493,0,0,0,1.94591014905531,0,5.28320372873799,0,0,1.94591014905531,1.79175946922805
"Series15_COVID19Lung_1",0,1.09861228866811,0,0.693147180559945,1.94591014905531,1.38629436111989,2.56494935746154,0,0,0,0,0,0,0,0,0,1.6094379124341,1.6094379124341,0,5.26785815906333,0,2.77258872223978,0,0,0,0,0,5.18178355029209,0.693147180559945,0,0,0,0.693147180559945,0,0,3.78418963391826,0,0,0,0,0,0,0,4.72738781871234,0,4.53259949315326,1.38629436111989,0,0,0,0,3.43398720448515,1.09861228866811,0,3.93182563272433,2.39789527279837,0,0,0,0,0,1.09861228866811,1.79175946922805,0,3.8286413964891,1.6094379124341,3.25809653802148,1.38629436111989,0,1.94591014905531,0,1.38629436111989,0,0,0,4.20469261939097,0,0,0,0,0,3.40119738166216,0,0,0.693147180559945,0
"Series16_A549.ACE2_Mock_1",3.46573590279973,5.57594910314632,4.65396035015752,2.484906649788,3.2188758248682,5.61677109766657,4.51085950651685,3.36729582998647,0,3.25809653802148,0,0,0,3.49650756146648,0,0,0,4.48863636973214,0,2.30258509299405,0,0,0,3.04452243772342,0,0.693147180559945,0,5.2040066870768,3.97029191355212,0,0.693147180559945,0,2.99573227355399,1.38629436111989,0,4.72738781871234,3.09104245335832,0,0,0,4.46590811865458,3.09104245335832,0,4.7361984483945,1.6094379124341,4.54329478227,1.79175946922805,0,1.09861228866811,0,0,1.79175946922805,0,0.693147180559945,3.73766961828337,1.09861228866811,0,0,3.04452243772342,0,0,4.30406509320417,1.6094379124341,0,4.98360662170834,3.29583686600433,3.85014760171006,0,0,1.94591014905531,0,5.43372200355424,3.17805383034795,3.09104245335832,0,4.89783979995091,0,0.693147180559945,0.693147180559945,0,0,5.59098698051086,0.693147180559945,1.09861228866811,3.46573590279973,2.83321334405622
"Series16_A549.ACE2_Mock_2",4.81218435537242,7.02731451403978,6.45676965557216,3.97029191355212,5.05624580534831,7.23273313617761,6.07764224334903,4.85981240436167,2.07944154167984,4.69134788222914,0,0,0,4.91998092582813,0.693147180559945,1.09861228866811,0,6.15485809401642,1.38629436111989,3.87120101090789,0,1.38629436111989,0,5.11198778835654,1.94591014905531,2.30258509299405,0.693147180559945,6.78558764500793,5.54126354515843,2.30258509299405,1.09861228866811,1.38629436111989,4.15888308335967,2.56494935746154,0,6.01859321449623,4.29045944114839,0.693147180559945,2.484906649788,1.38629436111989,5.87493073085203,4.68213122712422,0,6.29341927884648,2.56494935746154,5.80513496891649,2.99573227355399,0,2.83321334405622,0,0,3.85014760171006,0,0.693147180559945,5.62401750618734,1.94591014905531,1.09861228866811,0,4.46590811865458,1.38629436111989,1.38629436111989,5.8111409929767,3.85014760171006,1.6094379124341,6.72142570079064,5.07517381523383,5.32787616878958,0,3.04452243772342,2.89037175789616,1.09861228866811,7.05444965813294,4.87519732320115,4.17438726989564,0,6.46925031679577,0,2.30258509299405,2.07944154167984,0,0,7.15148546390474,0.693147180559945,1.38629436111989,4.85981240436167,4.76217393479776
"Series16_A549.ACE2_Mock_3",4.51085950651685,6.8351845861473,6.16541785423142,3.85014760171006,4.82028156560504,7.02997291170639,5.82600010738045,4.89034912822175,1.09861228866811,4.49980967033027,0,0,0,4.52178857704904,0,0,0,5.88610403145016,0,3.71357206670431,0,0,0,4.80402104473326,0.693147180559945,2.19722457733622,0,6.5206211275587,5.23110861685459,1.09861228866811,1.6094379124341,1.09861228866811,4.15888308335967,1.79175946922805,0,6.01615715969835,4.40671924726425,1.79175946922805,1.38629436111989,1.09861228866811,5.62040086571715,4.43081679884331,0,5.89164421182577,2.63905732961526,5.61677109766657,2.99573227355399,0,2.484906649788,0,0,3.40119738166216,0,1.6094379124341,5.50125821054473,1.09861228866811,0,0,4.00733318523247,0.693147180559945,0,5.67332326717149,3.63758615972639,1.79175946922805,6.60800062529609,4.82028156560504,5.35658627467201,1.38629436111989,2.89037175789616,2.70805020110221,0,7.0352685992811,4.64439089914137,3.98898404656427,0,6.16541785423142,0,1.79175946922805,1.6094379124341,0,0,6.90675477864855,0.693147180559945,1.94591014905531,4.66343909411207,4.34380542185368
